0	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/elizabeth_needham.txt	0.09482758620689655	0.008620689655172414	0.09482758620689655	0.5258620689655172	0.008620689655172414	0.11206896551724138	0.04310344827586207	0.008620689655172414	0.09482758620689655	0.008620689655172414
1	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/equipartition_theorem.txt	0.005	0.005	0.005	0.015	0.015	0.005	0.895	0.005	0.045	0.005
2	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/gunnhild.txt	0.041176470588235294	0.052941176470588235	0.0058823529411764705	0.01764705882352941	0.029411764705882353	0.0058823529411764705	0.0058823529411764705	0.041176470588235294	0.7588235294117647	0.041176470588235294
3	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/hawes.txt	0.004545454545454545	0.031818181818181815	0.022727272727272728	0.013636363636363636	0.2318181818181818	0.004545454545454545	0.15	0.004545454545454545	0.013636363636363636	0.5227272727272727
4	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/hill.txt	0.03365384615384615	0.052884615384615384	0.6971153846153846	0.0625	0.004807692307692308	0.0625	0.004807692307692308	0.004807692307692308	0.07211538461538461	0.004807692307692308
5	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/shiloh.txt	0.01644736842105263	0.003289473684210526	0.009868421052631578	0.003289473684210526	0.0756578947368421	0.003289473684210526	0.003289473684210526	0.05592105263157895	0.029605263157894735	0.7993421052631579
6	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/sunderland_echo.txt	0.8564356435643564	0.01485148514851485	0.024752475247524754	0.034653465346534656	0.01485148514851485	0.0049504950495049506	0.0049504950495049506	0.0049504950495049506	0.0049504950495049506	0.034653465346534656
7	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/thespis.txt	0.065	0.005	0.005	0.735	0.025	0.035	0.005	0.035	0.085	0.005
8	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/thylacine.txt	0.018656716417910446	0.07835820895522388	0.10820895522388059	0.0037313432835820895	0.018656716417910446	0.0037313432835820895	0.026119402985074626	0.6977611940298507	0.033582089552238806	0.011194029850746268
9	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/uranus.txt	0.004545454545454545	0.8136363636363636	0.04090909090909091	0.031818181818181815	0.004545454545454545	0.004545454545454545	0.013636363636363636	0.04090909090909091	0.04090909090909091	0.004545454545454545
10	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/yard.txt	0.05603448275862069	0.01293103448275862	0.15086206896551724	0.01293103448275862	0.5732758620689655	0.004310344827586207	0.03879310344827586	0.11637931034482758	0.03017241379310345	0.004310344827586207
11	file:/C:/Users/znowak/Documents/Projects/znowak_s21/almawadie/mallet-2.0.8/sample-data/web/en/zinta.txt	0.018518518518518517	0.018518518518518517	0.09259259259259259	0.03333333333333333	0.025925925925925925	0.7148148148148148	0.04814814814814815	0.003703703703703704	0.03333333333333333	0.011111111111111112
